eqp_id,module_nm,lot_id,cassette_slot,eqp_start_tm,eqp_end_tm,process_tm,eqp_start_iso,eqp_end_iso
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,12835.620000,12850.467000,14.820000,2026-04-13 09:27:44.760000,2026-04-13 09:27:59.607000
4EKFA417,AirLock1-iSlot1,TASJR91,17,12850.467000,12878.180000,27.720000,2026-04-13 09:27:59.607000,2026-04-13 09:28:27.320000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,12878.180000,12893.130000,14.950020,2026-04-13 09:28:27.320000,2026-04-13 09:28:42.270000
4EKFA417,PM2-PML1,TASJR91,17,12893.130000,13074.050000,180.919980,2026-04-13 09:28:42.270000,2026-04-13 09:31:43.190000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,13074.050000,13080.820000,6.769980,2026-04-13 09:31:43.190000,2026-04-13 09:31:49.960000
4EKFA417,PM5-PML1,TASJR91,17,13080.820000,13138.210000,57.390000,2026-04-13 09:31:49.960000,2026-04-13 09:32:47.350000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,13138.210000,13142.550000,4.339980,2026-04-13 09:32:47.350000,2026-04-13 09:32:51.690000
4EKFA417,AirLock2-oSlot1,TASJR91,17,13142.550000,13163.510000,2.095998,2026-04-13 09:32:51.690000,2026-04-13 09:33:12.650000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,13163.510000,13168.462000,4.950000,2026-04-13 09:33:12.650000,2026-04-13 09:33:17.602000
4EKFA417,CoolStationAL1PM7,TASJR91,17,13168.462000,13412.475000,244.009980,2026-04-13 09:33:17.602000,2026-04-13 09:37:21.615000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,13412.475000,13416.040000,3.570000,2026-04-13 09:37:21.615000,2026-04-13 09:37:25.180000
4EKFA417,CoolStationAL3PML17,TASJR91,17,13416.040000,13779.580000,363.540000,2026-04-13 09:37:25.180000,2026-04-13 09:43:28.720000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,13779.580000,13782.150000,2.569980,2026-04-13 09:43:28.720000,2026-04-13 09:43:31.290000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,9,13567.590000,13581.840000,14.250000,2026-04-13 09:39:56.730000,2026-04-13 09:40:10.980000
4EKFA417,AirLock1-iSlot1,TASJR91,9,13581.840000,13644.540000,62.700000,2026-04-13 09:40:10.980000,2026-04-13 09:41:13.680000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,13644.540000,13692.880000,48.360000,2026-04-13 09:41:13.680000,2026-04-13 09:42:02.020000
4EKFA417,PM3PML1,TASJR91,9,13692.880000,13872.080000,179.149980,2026-04-13 09:42:02.020000,2026-04-13 09:45:01.220000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,13872.080000,13878.080000,6.000000,2026-04-13 09:45:01.220000,2026-04-13 09:45:07.220000
4EKFA417,PM5-PML1,TASJR91,9,13878.080000,13936.480000,58.390020,2026-04-13 09:45:07.220000,2026-04-13 09:46:05.620000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,13936.480000,13939.480000,3.000000,2026-04-13 09:46:05.620000,2026-04-13 09:46:08.620000
4EKFA417,AirLock2-oSlot1,TASJR91,9,13939.480000,13961.880000,22.429980,2026-04-13 09:46:08.620000,2026-04-13 09:46:31.020000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,13961.880000,13966.180000,4.260000,2026-04-13 09:46:31.020000,2026-04-13 09:46:35.320000
4EKFA417,CoolStationAL1PML5,TASJR91,9,13966.180000,14216.180000,250.069980,2026-04-13 09:46:35.320000,2026-04-13 09:50:45.320000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,14216.180000,14220.880000,4.699980,2026-04-13 09:50:45.320000,2026-04-13 09:50:50.020000
4EKFA417,CoolStationAL4PML9,TASJR91,9,14220.880000,14603.680000,382.780020,2026-04-13 09:50:50.020000,2026-04-13 09:57:12.820000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,14603.680000,14609.280000,5.530020,2026-04-13 09:57:12.820000,2026-04-13 09:57:18.420000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,14669.280000,14684.127000,14.820000,2026-04-13 09:58:18.420000,2026-04-13 09:58:33.267000
4EKFA417,AirLock1-iSlot1,TASJR91,17,14684.127000,14711.840000,27.720000,2026-04-13 09:58:33.267000,2026-04-13 09:59:00.980000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,14711.840000,14726.790000,14.950020,2026-04-13 09:59:00.980000,2026-04-13 09:59:15.930000
4EKFA417,PM2-PML1,TASJR91,17,14726.790000,14907.710000,180.919980,2026-04-13 09:59:15.930000,2026-04-13 10:02:16.850000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,14907.710000,14914.480000,6.769980,2026-04-13 10:02:16.850000,2026-04-13 10:02:23.620000
4EKFA417,PM5-PML1,TASJR91,17,14914.480000,14971.870000,57.390000,2026-04-13 10:02:23.620000,2026-04-13 10:03:21.010000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,14971.870000,14976.210000,4.339980,2026-04-13 10:03:21.010000,2026-04-13 10:03:25.350000
4EKFA417,AirLock2-oSlot1,TASJR91,17,14976.210000,14997.170000,2.095998,2026-04-13 10:03:25.350000,2026-04-13 10:03:46.310000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,14997.170000,15002.122000,4.950000,2026-04-13 10:03:46.310000,2026-04-13 10:03:51.262000
4EKFA417,CoolStationAL1PM7,TASJR91,17,15002.122000,15246.135000,244.009980,2026-04-13 10:03:51.262000,2026-04-13 10:07:55.275000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,15246.135000,15249.700000,3.570000,2026-04-13 10:07:55.275000,2026-04-13 10:07:58.840000
4EKFA417,CoolStationAL3PML17,TASJR91,17,15249.700000,15613.240000,363.540000,2026-04-13 10:07:58.840000,2026-04-13 10:14:02.380000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,15613.240000,15615.810000,2.569980,2026-04-13 10:14:02.380000,2026-04-13 10:14:04.950000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,9,15401.250000,15415.500000,14.250000,2026-04-13 10:10:30.390000,2026-04-13 10:10:44.640000
4EKFA417,AirLock1-iSlot1,TASJR91,9,15415.500000,15478.200000,62.700000,2026-04-13 10:10:44.640000,2026-04-13 10:11:47.340000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,15478.200000,15526.540000,48.360000,2026-04-13 10:11:47.340000,2026-04-13 10:12:35.680000
4EKFA417,PM3PML1,TASJR91,9,15526.540000,15705.740000,179.149980,2026-04-13 10:12:35.680000,2026-04-13 10:15:34.880000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,15705.740000,15711.740000,6.000000,2026-04-13 10:15:34.880000,2026-04-13 10:15:40.880000
4EKFA417,PM5-PML1,TASJR91,9,15711.740000,15770.140000,58.390020,2026-04-13 10:15:40.880000,2026-04-13 10:16:39.280000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,15770.140000,15773.140000,3.000000,2026-04-13 10:16:39.280000,2026-04-13 10:16:42.280000
4EKFA417,AirLock2-oSlot1,TASJR91,9,15773.140000,15795.540000,22.429980,2026-04-13 10:16:42.280000,2026-04-13 10:17:04.680000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,15795.540000,15799.840000,4.260000,2026-04-13 10:17:04.680000,2026-04-13 10:17:08.980000
4EKFA417,CoolStationAL1PML5,TASJR91,9,15799.840000,16049.840000,250.069980,2026-04-13 10:17:08.980000,2026-04-13 10:21:18.980000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,16049.840000,16054.540000,4.699980,2026-04-13 10:21:18.980000,2026-04-13 10:21:23.680000
4EKFA417,CoolStationAL4PML9,TASJR91,9,16054.540000,16437.340000,382.780020,2026-04-13 10:21:23.680000,2026-04-13 10:27:46.480000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,16437.340000,16442.940000,5.530020,2026-04-13 10:27:46.480000,2026-04-13 10:27:52.080000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,16502.940000,16517.787000,14.820000,2026-04-13 10:28:52.080000,2026-04-13 10:29:06.927000
4EKFA417,AirLock1-iSlot1,TASJR91,17,16517.787000,16545.500000,27.720000,2026-04-13 10:29:06.927000,2026-04-13 10:29:34.640000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,16545.500000,16560.450000,14.950020,2026-04-13 10:29:34.640000,2026-04-13 10:29:49.590000
4EKFA417,PM2-PML1,TASJR91,17,16560.450000,16741.370000,180.919980,2026-04-13 10:29:49.590000,2026-04-13 10:32:50.510000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,16741.370000,16748.140000,6.769980,2026-04-13 10:32:50.510000,2026-04-13 10:32:57.280000
4EKFA417,PM5-PML1,TASJR91,17,16748.140000,16805.530000,57.390000,2026-04-13 10:32:57.280000,2026-04-13 10:33:54.670000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,16805.530000,16809.870000,4.339980,2026-04-13 10:33:54.670000,2026-04-13 10:33:59.010000
4EKFA417,AirLock2-oSlot1,TASJR91,17,16809.870000,16830.830000,2.095998,2026-04-13 10:33:59.010000,2026-04-13 10:34:19.970000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,16830.830000,16835.782000,4.950000,2026-04-13 10:34:19.970000,2026-04-13 10:34:24.922000
4EKFA417,CoolStationAL1PM7,TASJR91,17,16835.782000,17079.795000,244.009980,2026-04-13 10:34:24.922000,2026-04-13 10:38:28.935000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,17079.795000,17083.360000,3.570000,2026-04-13 10:38:28.935000,2026-04-13 10:38:32.500000
4EKFA417,CoolStationAL3PML17,TASJR91,17,17083.360000,17446.900000,363.540000,2026-04-13 10:38:32.500000,2026-04-13 10:44:36.040000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,17446.900000,17449.470000,2.569980,2026-04-13 10:44:36.040000,2026-04-13 10:44:38.610000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,9,17234.910000,17249.160000,14.250000,2026-04-13 10:41:04.050000,2026-04-13 10:41:18.300000
4EKFA417,AirLock1-iSlot1,TASJR91,9,17249.160000,17311.860000,62.700000,2026-04-13 10:41:18.300000,2026-04-13 10:42:21.000000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,17311.860000,17360.200000,48.360000,2026-04-13 10:42:21.000000,2026-04-13 10:43:09.340000
4EKFA417,PM3PML1,TASJR91,9,17360.200000,17539.400000,179.149980,2026-04-13 10:43:09.340000,2026-04-13 10:46:08.540000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,17539.400000,17545.400000,6.000000,2026-04-13 10:46:08.540000,2026-04-13 10:46:14.540000
4EKFA417,PM5-PML1,TASJR91,9,17545.400000,17603.800000,58.390020,2026-04-13 10:46:14.540000,2026-04-13 10:47:12.940000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,17603.800000,17606.800000,3.000000,2026-04-13 10:47:12.940000,2026-04-13 10:47:15.940000
4EKFA417,AirLock2-oSlot1,TASJR91,9,17606.800000,17629.200000,22.429980,2026-04-13 10:47:15.940000,2026-04-13 10:47:38.340000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,17629.200000,17633.500000,4.260000,2026-04-13 10:47:38.340000,2026-04-13 10:47:42.640000
4EKFA417,CoolStationAL1PML5,TASJR91,9,17633.500000,17883.500000,250.069980,2026-04-13 10:47:42.640000,2026-04-13 10:51:52.640000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,17883.500000,17888.200000,4.699980,2026-04-13 10:51:52.640000,2026-04-13 10:51:57.340000
4EKFA417,CoolStationAL4PML9,TASJR91,9,17888.200000,18271.000000,382.780020,2026-04-13 10:51:57.340000,2026-04-13 10:58:20.140000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,18271.000000,18276.600000,5.530020,2026-04-13 10:58:20.140000,2026-04-13 10:58:25.740000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,18336.600000,18351.447000,14.820000,2026-04-13 10:59:25.740000,2026-04-13 10:59:40.587000
4EKFA417,AirLock1-iSlot1,TASJR91,17,18351.447000,18379.160000,27.720000,2026-04-13 10:59:40.587000,2026-04-13 11:00:08.300000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,18379.160000,18394.110000,14.950020,2026-04-13 11:00:08.300000,2026-04-13 11:00:23.250000
4EKFA417,PM2-PML1,TASJR91,17,18394.110000,18575.030000,180.919980,2026-04-13 11:00:23.250000,2026-04-13 11:03:24.170000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,18575.030000,18581.800000,6.769980,2026-04-13 11:03:24.170000,2026-04-13 11:03:30.940000
4EKFA417,PM5-PML1,TASJR91,17,18581.800000,18639.190000,57.390000,2026-04-13 11:03:30.940000,2026-04-13 11:04:28.330000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,18639.190000,18643.530000,4.339980,2026-04-13 11:04:28.330000,2026-04-13 11:04:32.670000
4EKFA417,AirLock2-oSlot1,TASJR91,17,18643.530000,18664.490000,2.095998,2026-04-13 11:04:32.670000,2026-04-13 11:04:53.630000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,18664.490000,18669.442000,4.950000,2026-04-13 11:04:53.630000,2026-04-13 11:04:58.582000
4EKFA417,CoolStationAL1PM7,TASJR91,17,18669.442000,18913.455000,244.009980,2026-04-13 11:04:58.582000,2026-04-13 11:09:02.595000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,18913.455000,18917.020000,3.570000,2026-04-13 11:09:02.595000,2026-04-13 11:09:06.160000
4EKFA417,CoolStationAL3PML17,TASJR91,17,18917.020000,19280.560000,363.540000,2026-04-13 11:09:06.160000,2026-04-13 11:15:09.700000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,19280.560000,19283.130000,2.569980,2026-04-13 11:15:09.700000,2026-04-13 11:15:12.270000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,9,19068.570000,19082.820000,14.250000,2026-04-13 11:11:37.710000,2026-04-13 11:11:51.960000
4EKFA417,AirLock1-iSlot1,TASJR91,9,19082.820000,19145.520000,62.700000,2026-04-13 11:11:51.960000,2026-04-13 11:12:54.660000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,19145.520000,19193.860000,48.360000,2026-04-13 11:12:54.660000,2026-04-13 11:13:43.000000
4EKFA417,PM3PML1,TASJR91,9,19193.860000,19373.060000,179.149980,2026-04-13 11:13:43.000000,2026-04-13 11:16:42.200000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,19373.060000,19379.060000,6.000000,2026-04-13 11:16:42.200000,2026-04-13 11:16:48.200000
4EKFA417,PM5-PML1,TASJR91,9,19379.060000,19437.460000,58.390020,2026-04-13 11:16:48.200000,2026-04-13 11:17:46.600000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,19437.460000,19440.460000,3.000000,2026-04-13 11:17:46.600000,2026-04-13 11:17:49.600000
4EKFA417,AirLock2-oSlot1,TASJR91,9,19440.460000,19462.860000,22.429980,2026-04-13 11:17:49.600000,2026-04-13 11:18:12.000000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,19462.860000,19467.160000,4.260000,2026-04-13 11:18:12.000000,2026-04-13 11:18:16.300000
4EKFA417,CoolStationAL1PML5,TASJR91,9,19467.160000,19717.160000,250.069980,2026-04-13 11:18:16.300000,2026-04-13 11:22:26.300000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,19717.160000,19721.860000,4.699980,2026-04-13 11:22:26.300000,2026-04-13 11:22:31.000000
4EKFA417,CoolStationAL4PML9,TASJR91,9,19721.860000,20104.660000,382.780020,2026-04-13 11:22:31.000000,2026-04-13 11:28:53.800000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,20104.660000,20110.260000,5.530020,2026-04-13 11:28:53.800000,2026-04-13 11:28:59.400000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,20170.260000,20185.107000,14.820000,2026-04-13 11:29:59.400000,2026-04-13 11:30:14.247000
4EKFA417,AirLock1-iSlot1,TASJR91,17,20185.107000,20212.820000,27.720000,2026-04-13 11:30:14.247000,2026-04-13 11:30:41.960000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,20212.820000,20227.770000,14.950020,2026-04-13 11:30:41.960000,2026-04-13 11:30:56.910000
4EKFA417,PM2-PML1,TASJR91,17,20227.770000,20408.690000,180.919980,2026-04-13 11:30:56.910000,2026-04-13 11:33:57.830000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,20408.690000,20415.460000,6.769980,2026-04-13 11:33:57.830000,2026-04-13 11:34:04.600000
4EKFA417,PM5-PML1,TASJR91,17,20415.460000,20472.850000,57.390000,2026-04-13 11:34:04.600000,2026-04-13 11:35:01.990000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,20472.850000,20477.190000,4.339980,2026-04-13 11:35:01.990000,2026-04-13 11:35:06.330000
4EKFA417,AirLock2-oSlot1,TASJR91,17,20477.190000,20498.150000,2.095998,2026-04-13 11:35:06.330000,2026-04-13 11:35:27.290000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,20498.150000,20503.102000,4.950000,2026-04-13 11:35:27.290000,2026-04-13 11:35:32.242000
4EKFA417,CoolStationAL1PM7,TASJR91,17,20503.102000,20747.115000,244.009980,2026-04-13 11:35:32.242000,2026-04-13 11:39:36.255000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,20747.115000,20750.680000,3.570000,2026-04-13 11:39:36.255000,2026-04-13 11:39:39.820000
4EKFA417,CoolStationAL3PML17,TASJR91,17,20750.680000,21114.220000,363.540000,2026-04-13 11:39:39.820000,2026-04-13 11:45:43.360000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,21114.220000,21116.790000,2.569980,2026-04-13 11:45:43.360000,2026-04-13 11:45:45.930000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,9,20902.230000,20916.480000,14.250000,2026-04-13 11:42:11.370000,2026-04-13 11:42:25.620000
4EKFA417,AirLock1-iSlot1,TASJR91,9,20916.480000,20979.180000,62.700000,2026-04-13 11:42:25.620000,2026-04-13 11:43:28.320000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,20979.180000,21027.520000,48.360000,2026-04-13 11:43:28.320000,2026-04-13 11:44:16.660000
4EKFA417,PM3PML1,TASJR91,9,21027.520000,21206.720000,179.149980,2026-04-13 11:44:16.660000,2026-04-13 11:47:15.860000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,21206.720000,21212.720000,6.000000,2026-04-13 11:47:15.860000,2026-04-13 11:47:21.860000
4EKFA417,PM5-PML1,TASJR91,9,21212.720000,21271.120000,58.390020,2026-04-13 11:47:21.860000,2026-04-13 11:48:20.260000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,21271.120000,21274.120000,3.000000,2026-04-13 11:48:20.260000,2026-04-13 11:48:23.260000
4EKFA417,AirLock2-oSlot1,TASJR91,9,21274.120000,21296.520000,22.429980,2026-04-13 11:48:23.260000,2026-04-13 11:48:45.660000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,21296.520000,21300.820000,4.260000,2026-04-13 11:48:45.660000,2026-04-13 11:48:49.960000
4EKFA417,CoolStationAL1PML5,TASJR91,9,21300.820000,21550.820000,250.069980,2026-04-13 11:48:49.960000,2026-04-13 11:52:59.960000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,21550.820000,21555.520000,4.699980,2026-04-13 11:52:59.960000,2026-04-13 11:53:04.660000
4EKFA417,CoolStationAL4PML9,TASJR91,9,21555.520000,21938.320000,382.780020,2026-04-13 11:53:04.660000,2026-04-13 11:59:27.460000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,21938.320000,21943.920000,5.530020,2026-04-13 11:59:27.460000,2026-04-13 11:59:33.060000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,22003.920000,22018.767000,14.820000,2026-04-13 12:00:33.060000,2026-04-13 12:00:47.907000
4EKFA417,AirLock1-iSlot1,TASJR91,17,22018.767000,22046.480000,27.720000,2026-04-13 12:00:47.907000,2026-04-13 12:01:15.620000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,22046.480000,22061.430000,14.950020,2026-04-13 12:01:15.620000,2026-04-13 12:01:30.570000
4EKFA417,PM2-PML1,TASJR91,17,22061.430000,22242.350000,180.919980,2026-04-13 12:01:30.570000,2026-04-13 12:04:31.490000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,22242.350000,22249.120000,6.769980,2026-04-13 12:04:31.490000,2026-04-13 12:04:38.260000
4EKFA417,PM5-PML1,TASJR91,17,22249.120000,22306.510000,57.390000,2026-04-13 12:04:38.260000,2026-04-13 12:05:35.650000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,22306.510000,22310.850000,4.339980,2026-04-13 12:05:35.650000,2026-04-13 12:05:39.990000
4EKFA417,AirLock2-oSlot1,TASJR91,17,22310.850000,22331.810000,2.095998,2026-04-13 12:05:39.990000,2026-04-13 12:06:00.950000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,22331.810000,22336.762000,4.950000,2026-04-13 12:06:00.950000,2026-04-13 12:06:05.902000
4EKFA417,CoolStationAL1PM7,TASJR91,17,22336.762000,22580.775000,244.009980,2026-04-13 12:06:05.902000,2026-04-13 12:10:09.915000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,22580.775000,22584.340000,3.570000,2026-04-13 12:10:09.915000,2026-04-13 12:10:13.480000
4EKFA417,CoolStationAL3PML17,TASJR91,17,22584.340000,22947.880000,363.540000,2026-04-13 12:10:13.480000,2026-04-13 12:16:17.020000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,22947.880000,22950.450000,2.569980,2026-04-13 12:16:17.020000,2026-04-13 12:16:19.590000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,9,22735.890000,22750.140000,14.250000,2026-04-13 12:12:45.030000,2026-04-13 12:12:59.280000
4EKFA417,AirLock1-iSlot1,TASJR91,9,22750.140000,22812.840000,62.700000,2026-04-13 12:12:59.280000,2026-04-13 12:14:01.980000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,22812.840000,22861.180000,48.360000,2026-04-13 12:14:01.980000,2026-04-13 12:14:50.320000
4EKFA417,PM3PML1,TASJR91,9,22861.180000,23040.380000,179.149980,2026-04-13 12:14:50.320000,2026-04-13 12:17:49.520000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,23040.380000,23046.380000,6.000000,2026-04-13 12:17:49.520000,2026-04-13 12:17:55.520000
4EKFA417,PM5-PML1,TASJR91,9,23046.380000,23104.780000,58.390020,2026-04-13 12:17:55.520000,2026-04-13 12:18:53.920000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,23104.780000,23107.780000,3.000000,2026-04-13 12:18:53.920000,2026-04-13 12:18:56.920000
4EKFA417,AirLock2-oSlot1,TASJR91,9,23107.780000,23130.180000,22.429980,2026-04-13 12:18:56.920000,2026-04-13 12:19:19.320000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,23130.180000,23134.480000,4.260000,2026-04-13 12:19:19.320000,2026-04-13 12:19:23.620000
4EKFA417,CoolStationAL1PML5,TASJR91,9,23134.480000,23384.480000,250.069980,2026-04-13 12:19:23.620000,2026-04-13 12:23:33.620000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,23384.480000,23389.180000,4.699980,2026-04-13 12:23:33.620000,2026-04-13 12:23:38.320000
4EKFA417,CoolStationAL4PML9,TASJR91,9,23389.180000,23771.980000,382.780020,2026-04-13 12:23:38.320000,2026-04-13 12:30:01.120000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,23771.980000,23777.580000,5.530020,2026-04-13 12:30:01.120000,2026-04-13 12:30:06.720000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,23837.580000,23852.427000,14.820000,2026-04-13 12:31:06.720000,2026-04-13 12:31:21.567000
4EKFA417,AirLock1-iSlot1,TASJR91,17,23852.427000,23880.140000,27.720000,2026-04-13 12:31:21.567000,2026-04-13 12:31:49.280000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,23880.140000,23895.090000,14.950020,2026-04-13 12:31:49.280000,2026-04-13 12:32:04.230000
4EKFA417,PM2-PML1,TASJR91,17,23895.090000,24076.010000,180.919980,2026-04-13 12:32:04.230000,2026-04-13 12:35:05.150000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,24076.010000,24082.780000,6.769980,2026-04-13 12:35:05.150000,2026-04-13 12:35:11.920000
4EKFA417,PM5-PML1,TASJR91,17,24082.780000,24140.170000,57.390000,2026-04-13 12:35:11.920000,2026-04-13 12:36:09.310000
4EKFA417,TransferChamber-EndEffector2,TASJR91,17,24140.170000,24144.510000,4.339980,2026-04-13 12:36:09.310000,2026-04-13 12:36:13.650000
4EKFA417,AirLock2-oSlot1,TASJR91,17,24144.510000,24165.470000,2.095998,2026-04-13 12:36:13.650000,2026-04-13 12:36:34.610000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,24165.470000,24170.422000,4.950000,2026-04-13 12:36:34.610000,2026-04-13 12:36:39.562000
4EKFA417,CoolStationAL1PM7,TASJR91,17,24170.422000,24414.435000,244.009980,2026-04-13 12:36:39.562000,2026-04-13 12:40:43.575000
4EKFA417,AtmArm-EndEffector11,TASJR91,17,24414.435000,24418.000000,3.570000,2026-04-13 12:40:43.575000,2026-04-13 12:40:47.140000
4EKFA417,CoolStationAL3PML17,TASJR91,17,24418.000000,24781.540000,363.540000,2026-04-13 12:40:47.140000,2026-04-13 12:46:50.680000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,17,24781.540000,24784.110000,2.569980,2026-04-13 12:46:50.680000,2026-04-13 12:46:53.250000
4EKFA417,AtmArm-EndEfferctor11,TASJR91,9,24569.550000,24583.800000,14.250000,2026-04-13 12:43:18.690000,2026-04-13 12:43:32.940000
4EKFA417,AirLock1-iSlot1,TASJR91,9,24583.800000,24646.500000,62.700000,2026-04-13 12:43:32.940000,2026-04-13 12:44:35.640000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,24646.500000,24694.840000,48.360000,2026-04-13 12:44:35.640000,2026-04-13 12:45:23.980000
4EKFA417,PM3PML1,TASJR91,9,24694.840000,24874.040000,179.149980,2026-04-13 12:45:23.980000,2026-04-13 12:48:23.180000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,24874.040000,24880.040000,6.000000,2026-04-13 12:48:23.180000,2026-04-13 12:48:29.180000
4EKFA417,PM5-PML1,TASJR91,9,24880.040000,24938.440000,58.390020,2026-04-13 12:48:29.180000,2026-04-13 12:49:27.580000
4EKFA417,TransferChamber-EndEffector2,TASJR91,9,24938.440000,24941.440000,3.000000,2026-04-13 12:49:27.580000,2026-04-13 12:49:30.580000
4EKFA417,AirLock2-oSlot1,TASJR91,9,24941.440000,24963.840000,22.429980,2026-04-13 12:49:30.580000,2026-04-13 12:49:52.980000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,24963.840000,24968.140000,4.260000,2026-04-13 12:49:52.980000,2026-04-13 12:49:57.280000
4EKFA417,CoolStationAL1PML5,TASJR91,9,24968.140000,25218.140000,250.069980,2026-04-13 12:49:57.280000,2026-04-13 12:54:07.280000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,25218.140000,25222.840000,4.699980,2026-04-13 12:54:07.280000,2026-04-13 12:54:11.980000
4EKFA417,CoolStationAL4PML9,TASJR91,9,25222.840000,25605.640000,382.780020,2026-04-13 12:54:11.980000,2026-04-13 13:00:34.780000
4EKFA417,AtmArm-EndEffector11,TASJR91,9,25605.640000,25611.240000,5.530020,2026-04-13 13:00:34.780000,2026-04-13 13:00:40.380000
